file,language,symbol_type,symbol_name,line,column
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_BASE64_read,47,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_BIO_read,67,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_method_type,194,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_SSL_read,205,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_MD_read,234,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_BASE64_write,437,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_SSL_write,511,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_BIO_write,543,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_MEMORY_write,598,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_MD_write,640,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_write,673,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_ctrl,863,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_up_ref,947,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_ADDR_new,967,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_ADDR_free,975,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_ADDR_clear,979,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_ADDR_size,986,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_getLineLength,1015,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_gets,1039,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_puts,1196,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_find_type,1220,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_next,1247,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_wpending,1260,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_supports_pending,1283,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_ctrl_pending,1296,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_mem_ptr,1353,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_mem_buf,1389,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_int_ctrl,1414,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_write_buf_size,1425,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_make_bio_pair,1476,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_ctrl_reset_read_request,1510,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_nread0,1525,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_nread,1553,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_nwrite,1608,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_number_read,1681,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_number_written,1696,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_reset,1713,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new_fd,1787,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_fp,1806,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_fp,1826,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_write_filename,1844,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_seek,1875,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_tell,1896,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_mem_eof_return,1919,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_len,1931,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,if,1948,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_callback,1965,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_callback,1975,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_callback_arg,1987,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_callback_arg,1997,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_data,2010,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_data,2020,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_init,2031,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_nbio,2041,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_meth_new,2084,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_meth_free,2104,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_meth_set_write,2111,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_meth_set_read,2123,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_meth_set_puts,2135,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_meth_set_gets,2147,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_meth_set_ctrl,2159,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_meth_set_create,2171,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_meth_set_destroy,2183,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_mem_data,2196,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_pending,2225,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_flush,2231,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_f_md,2255,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_md_ctx,2266,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_f_buffer,2281,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_write_buffer_size,2292,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_s_bio,2312,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_s_file,2324,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_f_ssl,2336,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_s_null,2346,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_s_socket,2356,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new_socket,2367,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_s_datagram,2382,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new_dgram,2393,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new_connect,2413,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new_accept,2463,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_conn_port,2494,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_do_connect,2528,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_do_accept,2557,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_eof,2615,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_do_handshake,2636,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_ssl_shutdown,2652,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_ssl,2683,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_ssl,2704,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new_ssl,2726,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new_ssl_connect,2773,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_conn_hostname,2813,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_fd,2874,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_close,2888,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new,2901,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new_mem_buf,2986,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_free,3026,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,if,3100,17
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_vfree,3142,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_free_all,3148,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_push,3159,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_pop,3184,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_s_mem,3204,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_f_base64,3215,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_flags,3231,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_clear_flags,3240,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_ex_data,3256,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_fd,3271,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_ex_data_with_cleanup,3296,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_ex_data,3318,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_vprintf,3343,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_printf,3410,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_dump,3431,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_read_filename,3496,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new_file,3530,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new_fp,3564,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_new_bio_pair,3591,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_set_shutdown,3645,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_get_shutdown,3652,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_clear_retry_flags,3658,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_should_retry,3667,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_should_read,3677,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\bio.c,C,function,wolfSSL_BIO_should_write,3687,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_TXT_DB_read,42,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_TXT_DB_write,148,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_TXT_DB_insert,218,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_TXT_DB_free,235,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_TXT_DB_create_index,246,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_TXT_DB_get_by_index,263,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_OPENSSL_config,307,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_VALUE_hash,320,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_LH_strhash,334,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_lh_WOLFSSL_CONF_VALUE_retrieve,400,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_modules_load,413,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_VALUE_new,425,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_add_string,438,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_new_section,464,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_get_section,516,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_NCONF_new,543,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_NCONF_get_string,564,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_NCONF_get_number,604,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_NCONF_get_section,632,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_VALUE_new_values,655,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,expandValue,704,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_NCONF_load,809,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_NCONF_free,976,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_X509V3_conf_free,985,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_sk_CONF_VALUE_new,1004,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_sk_CONF_VALUE_free,1022,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_sk_CONF_VALUE_num,1029,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_sk_CONF_VALUE_value,1037,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_sk_CONF_VALUE_push,1046,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_get1_default_config_file,1064,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_CTX_new,1076,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_CTX_free,1096,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_CTX_set_ssl_ctx,1110,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_CTX_set_flags,1129,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_CTX_finish,1145,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,cmdfunc_cipherstring,1207,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,cmdfunc_curves,1246,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,cmdfunc_cert,1286,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,cmdfunc_key,1329,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,cmdfunc_dhparam,1375,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfssl_conf_find_cmd,1484,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_cmd,1531,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_CONF_cmd_value_type,1569,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_OPENSSL_INIT_new,1588,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_OPENSSL_INIT_free,1596,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\conf.c,C,function,wolfSSL_OPENSSL_INIT_set_config_appname,1602,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,InitCRL,64,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,CompareRevokedCert,110,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,SortCRL_CertList,119,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,InitCRL_Entry,137,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,CRL_Entry_new,235,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,CRL_Entry_free,251,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,FreeCRL,301,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,FindRevokedSerial,365,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,VerifyCRLE,447,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,CheckCertCRLList,485,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,CheckCertCRL_ex,560,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,CheckCertCRL,661,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,SetCrlInfo,673,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,SetCrlInfoFromDecoded,688,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,CompareCRLnumber,707,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,AddCRL,748,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,BufferLoadCRL,827,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,BufferStoreCRL,908,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,if,1142,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,GetCRLInfo,1152,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,wolfSSL_X509_crl_new,1225,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,DupRevokedCertList,1248,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,DupCRL_Entry,1306,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,DupCRL_list,1385,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,DupX509_CRL,1416,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,wolfSSL_X509_CRL_dup,1463,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,wolfSSL_X509_CRL_up_ref,1478,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,wolfSSL_X509_STORE_add_crl,1500,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,SignalSetup,1577,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,SwapLists,1597,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,StopMonitor,1678,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,DoMonitor,1698,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,max,1807,5
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,StopMonitor,1815,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,DoMonitor,1830,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,StopMonitor,1955,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,DoMonitor,2000,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,StartMonitorCRL,2094,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,LoadCRL,2146,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,LoadCRL,2253,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,StoreCRL,2274,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,StoreCRL,2320,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,wolfSSL_X509_CRL_new,2336,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,wolfSSL_X509_CRL_add_revoked,2412,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,wolfSSL_X509_CRL_add_revoked_cert,2524,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,GetCrlSignBufSz,2594,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,wolfSSL_X509_CRL_sign,2640,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,if,2678,13
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,if,2683,13
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,if,2687,13
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,if,2704,13
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,if,2709,13
D:\project\conditionFuzzingPaper\wolfssl-master\src\crl.c,C,function,if,2713,13
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DtlsResetState,67,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DtlsIgnoreError,111,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DtlsSetSeqNumForReply,129,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,ReadVector8,195,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,ReadVector16,202,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,CreateDtls12Cookie,211,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,CheckDtlsCookie,258,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,ParseClientHello,298,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,FindExtByType,349,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,TlsTicketIsValid,380,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,TlsSessionIdIsValid,413,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,TlsResumptionIsValid,469,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,TlsCheckSupportedVersion,487,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,FindPskSuiteFromExt,519,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,SendStatelessReplyDtls13,605,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,SendStatelessReply,887,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,ClientHelloSanityCheck,916,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DoClientHelloStateless,937,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DtlsCidNew,1060,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DtlsCidGetInfo,1075,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DtlsCidGetSize,1080,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DtlsCidGet,1102,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DtlsCidGet0,1125,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DtlsCidGetInfoFromExt,1145,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DtlsCidUnsetInfoFromExt,1159,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,TLSX_ConnectionID_Free,1173,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,TLSX_ConnectionID_Write,1188,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,TLSX_ConnectionID_GetSize,1207,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,TLSX_ConnectionID_Use,1215,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,TLSX_ConnectionID_Parse,1254,1
D:\project\conditionFuzzingPaper\wolfssl-master\src\dtls.c,C,function,DtlsCIDOnExtensionsParsed,1319,1
